time,dt,pos_x,pos_y,pos_z,vel_body_x,vel_body_y,vel_body_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_acc_x,ang_acc_y,ang_acc_z,roll,pitch,yaw,qw,qx,qy,qz,pwm_1,pwm_2,pwm_3,pwm_4,total_thrust,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,trajectory_type
22.570024,0.009977,0.015900,0.052708,-2.042604,0.022631,-0.217982,0.050584,0.018358,-0.000130,-9.736807,-0.020014,-0.061592,0.000263,-0.020548,-0.061777,-0.000728,0.002641,-0.006016,1.567513,0.708260,0.003059,-0.001198,0.705944,0.728006,0.723642,0.725937,0.726720,2.904305,-0.726125,-0.047448,-0.048552,-0.002296,SYSTEM_IDENTIFICATION
22.580382,0.010358,0.016242,0.050963,-2.042478,0.022856,-0.217259,0.050999,0.007466,-0.000554,-9.749714,-0.022190,-0.060993,0.001124,-0.022592,-0.060955,0.000459,0.002461,-0.006508,1.567508,0.708262,0.003169,-0.001436,0.705942,0.727847,0.723805,0.725897,0.726950,2.904499,-0.726240,-0.051207,-0.046368,-0.002570,SYSTEM_IDENTIFICATION
22.590023,0.009641,0.016583,0.049225,-2.042342,0.023053,-0.216425,0.051398,0.022005,0.008677,-9.744194,-0.024780,-0.059551,0.000443,-0.025531,-0.059707,-0.001324,0.002261,-0.006990,1.567497,0.708265,0.003268,-0.001677,0.705938,0.728144,0.723707,0.726001,0.727108,2.904960,-0.726295,-0.056999,-0.045373,-0.002863,SYSTEM_IDENTIFICATION
22.600043,0.010020,0.016943,0.047539,-2.042202,0.023301,-0.215498,0.051812,0.017625,0.006604,-9.754641,-0.026962,-0.058109,-0.000134,-0.029305,-0.057766,-0.000929,0.002044,-0.007460,1.567483,0.708269,0.003357,-0.001920,0.705932,0.727645,0.724171,0.726188,0.726956,2.904960,-0.726349,-0.063378,-0.044359,-0.003197,SYSTEM_IDENTIFICATION
22.610010,0.009967,0.017301,0.045860,-2.042037,0.023528,-0.214567,0.052151,0.015518,0.006734,-9.750751,-0.030325,-0.056931,0.000143,-0.032896,-0.055967,-0.001156,0.001799,-0.007921,1.567472,0.708273,0.003433,-0.002170,0.705927,0.728150,0.723763,0.726080,0.727403,2.905396,-0.726348,-0.063402,-0.044353,-0.003174,SYSTEM_IDENTIFICATION
22.619983,0.009973,0.018012,0.042521,-2.041676,0.024023,-0.212551,0.052940,0.023744,0.001041,-9.755397,-0.037778,-0.054126,0.001026,-0.039994,-0.053173,-0.001746,0.001223,-0.008812,1.567460,0.708277,0.003543,-0.002689,0.705921,0.728790,0.723277,0.725396,0.728377,2.905839,-0.726460,-0.077905,-0.042227,-0.003935,SYSTEM_IDENTIFICATION
22.630019,0.010036,0.018376,0.040906,-2.041497,0.024353,-0.211408,0.053275,0.017496,0.004200,-9.755958,-0.040964,-0.052516,-0.000821,-0.043047,-0.051783,-0.000773,0.000893,-0.009238,1.567441,0.708283,0.003577,-0.002956,0.705914,0.728848,0.723147,0.725589,0.728255,2.905839,-0.726591,-0.083755,-0.040192,-0.004329,SYSTEM_IDENTIFICATION
22.639961,0.009942,0.018738,0.039298,-2.041309,0.024690,-0.210285,0.053635,0.022547,0.005180,-9.750814,-0.043526,-0.051454,0.000774,-0.045393,-0.051996,-0.002342,0.000543,-0.009656,1.567437,0.708284,0.003601,-0.003228,0.705911,0.728601,0.723372,0.725904,0.727957,2.905834,-0.726649,-0.092413,-0.039071,-0.004683,SYSTEM_IDENTIFICATION
22.649998,0.010037,0.019459,0.036105,-2.040904,0.025488,-0.207929,0.054288,0.016726,-0.001074,-9.764818,-0.051816,-0.049137,-0.001148,-0.053539,-0.048913,-0.002162,-0.000246,-0.010475,1.567397,0.708298,0.003610,-0.003797,0.705894,0.728831,0.723443,0.725834,0.728490,2.906597,-0.726706,-0.101649,-0.038082,-0.005159,SYSTEM_IDENTIFICATION
22.660027,0.010029,0.019841,0.034565,-2.040710,0.025875,-0.206694,0.054590,0.016726,-0.001074,-9.764818,-0.056582,-0.048502,0.000068,-0.053539,-0.048913,-0.002162,-0.000701,-0.010870,1.567389,0.708301,0.003588,-0.004097,0.705889,0.728831,0.723443,0.725834,0.728490,2.906597,-0.726841,-0.108472,-0.036054,-0.005606,SYSTEM_IDENTIFICATION
22.669964,0.009937,0.020222,0.033033,-2.040507,0.026316,-0.205397,0.054898,0.019684,0.011112,-9.765322,-0.060774,-0.048414,-0.000697,-0.064249,-0.047952,-0.001254,-0.001189,-0.011265,1.567376,0.708306,0.003555,-0.004409,0.705883,0.729376,0.723055,0.725718,0.729214,2.907363,-0.726904,-0.118700,-0.034966,-0.006040,SYSTEM_IDENTIFICATION
22.679992,0.010028,0.020602,0.031509,-2.040296,0.026780,-0.204111,0.055162,0.019684,0.011112,-9.765322,-0.065345,-0.046681,-0.000007,-0.064249,-0.047952,-0.001254,-0.001714,-0.011645,1.567369,0.708309,0.003503,-0.004729,0.705878,0.729376,0.723055,0.725718,0.729214,2.907363,-0.726954,-0.129445,-0.033868,-0.006513,SYSTEM_IDENTIFICATION
22.689966,0.009974,0.020983,0.029992,-2.040076,0.027323,-0.202786,0.055463,0.014068,0.009791,-9.764174,-0.070785,-0.044620,0.000233,-0.078574,-0.043728,-0.001792,-0.002283,-0.012010,1.567363,0.708311,0.003430,-0.005059,0.705874,0.729593,0.722809,0.725868,0.729547,2.907817,-0.727020,-0.140747,-0.032779,-0.006952,SYSTEM_IDENTIFICATION
22.699977,0.010011,0.021781,0.027076,-2.039683,0.028497,-0.200042,0.056047,0.014068,0.009791,-9.764174,-0.083914,-0.042624,-0.000824,-0.078574,-0.043728,-0.001792,-0.003574,-0.012715,1.567339,0.708321,0.003222,-0.005764,0.705860,0.729593,0.722809,0.725868,0.729547,2.907817,-0.727073,-0.152374,-0.031874,-0.007505,SYSTEM_IDENTIFICATION
22.709998,0.010021,0.021781,0.027076,-2.039683,0.028497,-0.200042,0.056047,0.010528,0.009967,-9.766171,-0.083914,-0.042624,-0.000824,-0.092440,-0.041700,-0.002962,-0.003574,-0.012715,1.567339,0.708321,0.003222,-0.005764,0.705860,0.730484,0.721930,0.724851,0.730791,2.908057,-0.727219,-0.159786,-0.029752,-0.007853,SYSTEM_IDENTIFICATION
22.719983,0.009985,0.022182,0.025630,-2.039473,0.029141,-0.198641,0.056313,0.010528,0.009967,-9.766171,-0.090814,-0.041289,-0.001779,-0.092440,-0.041700,-0.002962,-0.004302,-0.013053,1.567320,0.708328,0.003083,-0.006141,0.705850,0.730015,0.722469,0.725477,0.730329,2.908290,-0.727281,-0.171699,-0.028868,-0.008424,SYSTEM_IDENTIFICATION
22.729972,0.009989,0.022987,0.022762,-2.039015,0.030622,-0.195688,0.056705,0.010198,0.008095,-9.777130,-0.104217,-0.037979,-0.001875,-0.114683,-0.037186,-0.002020,-0.005928,-0.013692,1.567290,0.708340,0.002733,-0.006941,0.705832,0.729948,0.722677,0.725759,0.730740,2.909125,-0.727322,-0.183805,-0.027931,-0.008896,SYSTEM_IDENTIFICATION
22.739990,0.010018,0.023803,0.020026,-2.038574,0.032392,-0.192684,0.057080,0.010198,0.008095,-9.777130,-0.119495,-0.035736,-0.000876,-0.114683,-0.037186,-0.002020,-0.007787,-0.014290,1.567268,0.708349,0.002285,-0.007809,0.705815,0.729948,0.722677,0.725759,0.730740,2.909125,-0.727387,-0.196115,-0.027043,-0.009371,SYSTEM_IDENTIFICATION
22.750052,0.010062,0.023803,0.020026,-2.038574,0.032392,-0.192684,0.057080,0.013586,0.011312,-9.777184,-0.119495,-0.035736,-0.000876,-0.121384,-0.036146,-0.001478,-0.007787,-0.014290,1.567268,0.708349,0.002285,-0.007809,0.705815,0.730843,0.721779,0.725208,0.731717,2.909546,-0.727404,-0.214562,-0.026980,-0.009879,SYSTEM_IDENTIFICATION
22.759965,0.009913,0.024217,0.018670,-2.038341,0.033380,-0.191117,0.057245,0.016763,0.014320,-9.777332,-0.127585,-0.034705,-0.000375,-0.133639,-0.034557,-0.000541,-0.008810,-0.014576,1.567263,0.708352,0.002024,-0.008271,0.705808,0.730138,0.722347,0.725774,0.731286,2.909546,-0.727557,-0.220716,-0.025122,-0.010203,SYSTEM_IDENTIFICATION
22.769990,0.010025,0.024635,0.017323,-2.038100,0.034418,-0.189552,0.057457,0.014284,0.012195,-9.781837,-0.135854,-0.033963,-0.000151,-0.142119,-0.032918,-0.002833,-0.009898,-0.014856,1.567259,0.708354,0.001737,-0.008755,0.705801,0.730479,0.721946,0.724994,0.732196,2.909616,-0.727631,-0.232811,-0.024237,-0.010619,SYSTEM_IDENTIFICATION
22.780002,0.010012,0.025924,0.013478,-2.037439,0.038149,-0.184582,0.057927,0.020382,0.010243,-9.776381,-0.160852,-0.031494,-0.001938,-0.155200,-0.032174,-0.003905,-0.013571,-0.015644,1.567207,0.708374,0.000714,-0.010330,0.705761,0.730763,0.721858,0.725869,0.731740,2.910229,-0.727813,-0.228548,-0.021735,-0.010919,SYSTEM_IDENTIFICATION
22.790007,0.010005,0.025924,0.013478,-2.037439,0.038149,-0.184582,0.057927,0.016956,0.011627,-9.786724,-0.160852,-0.031494,-0.001938,-0.169407,-0.031683,-0.003685,-0.013571,-0.015644,1.567207,0.708374,0.000714,-0.010330,0.705761,0.730574,0.722419,0.727102,0.731158,2.911252,-0.727894,-0.247833,-0.021543,-0.011221,SYSTEM_IDENTIFICATION
22.799986,0.009979,0.026369,0.012214,-2.037212,0.039618,-0.182915,0.058042,0.016271,0.014733,-9.779545,-0.171730,-0.031118,-0.002213,-0.178248,-0.030666,-0.002935,-0.014946,-0.015902,1.567190,0.708381,0.000318,-0.010906,0.705746,0.729795,0.723109,0.727193,0.731155,2.911252,-0.727986,-0.258369,-0.020592,-0.011530,SYSTEM_IDENTIFICATION
22.810164,0.010178,0.026818,0.011015,-2.037006,0.041150,-0.181157,0.058201,0.018477,0.006283,-9.776705,-0.180192,-0.029891,-0.002117,-0.186277,-0.028194,-0.003707,-0.016388,-0.016150,1.567173,0.708386,-0.000105,-0.011503,0.705731,0.730088,0.722894,0.726243,0.732351,2.911577,-0.728083,-0.268134,-0.019683,-0.011807,SYSTEM_IDENTIFICATION
22.819980,0.009816,0.028230,0.007472,-2.036337,0.046545,-0.175839,0.058610,0.018649,0.011801,-9.787567,-0.205896,-0.025721,-0.002065,-0.199776,-0.026338,-0.002980,-0.021135,-0.016811,1.567125,0.708402,-0.001553,-0.013412,0.705680,0.730411,0.722606,0.726611,0.732317,2.911945,-0.728188,-0.277223,-0.018689,-0.012037,SYSTEM_IDENTIFICATION
22.830143,0.010163,0.028230,0.007472,-2.036337,0.046545,-0.175839,0.058610,0.014756,0.013985,-9.788155,-0.205896,-0.025721,-0.002065,-0.212470,-0.025745,-0.003039,-0.021135,-0.016811,1.567125,0.708402,-0.001553,-0.013412,0.705680,0.731126,0.722145,0.726807,0.732674,2.912752,-0.728487,-0.263669,-0.016075,-0.012010,SYSTEM_IDENTIFICATION
